campaign_id,server,entity,datetime_gride,sent_detail,r_sent_detail,offset,limit,ip,sent_gride,r_sent_gride
25594853.0,s_cmh11_1341,cmh11,2026-04-12 01:04:22,9600.0,9603.0,249200.0,62400.0,192.227.72.165,62400.0,62420.0
25594853.0,s_cmh11_1341,cmh11,2026-04-12 01:04:22,9600.0,9603.0,249200.0,62400.0,192.227.72.168,62400.0,62420.0
25595491.0,s_cmh11_1341,cmh11,2026-04-12 01:30:56,9442.0,9445.0,311600.0,63700.0,192.227.72.165,61376.0,61399.0
25595491.0,s_cmh11_1341,cmh11,2026-04-12 01:30:56,9442.0,9445.0,311600.0,63700.0,192.227.72.168,61376.0,61399.0
25596100.0,s_cmh11_1341,cmh11,2026-04-12 01:57:12,10000.0,10004.0,0.0,65000.0,192.227.72.165,65000.0,65023.0
25596100.0,s_cmh11_1341,cmh11,2026-04-12 01:57:12,10000.0,10004.0,0.0,65000.0,192.227.72.168,65000.0,65023.0
25596693.0,s_cmh11_1341,cmh11,2026-04-12 02:22:11,10200.0,10204.0,65000.0,66300.0,192.227.72.165,66300.0,66326.0
25596693.0,s_cmh11_1341,cmh11,2026-04-12 02:22:11,10200.0,10204.0,65000.0,66300.0,192.227.72.168,66300.0,66326.0
25627970.0,s_cmh11_1341,cmh11,2026-04-12 21:59:19,10400.0,10404.0,65000.0,72800.0,192.227.72.165,72800.0,72828.0
25627970.0,s_cmh11_1341,cmh11,2026-04-12 21:59:19,10400.0,10404.0,65000.0,72800.0,192.227.72.168,72800.0,72828.0
25629017.0,s_cmh11_1341,cmh11,2026-04-12 22:31:19,10900.0,10902.0,137800.0,76300.0,192.227.72.165,76300.0,76317.0
25629017.0,s_cmh11_1341,cmh11,2026-04-12 22:31:19,10900.0,10902.0,137800.0,76300.0,192.227.72.168,76300.0,76317.0
25629929.0,s_cmh11_1341,cmh11,2026-04-12 23:01:20,11400.0,11404.0,214100.0,79800.0,192.227.72.165,79800.0,79822.0
25629929.0,s_cmh11_1341,cmh11,2026-04-12 23:01:20,11400.0,11404.0,214100.0,79800.0,192.227.72.168,79800.0,79822.0
25630956.0,s_cmh11_1341,cmh11,2026-04-12 23:31:20,11290.0,11292.0,293900.0,83300.0,192.227.72.165,79043.0,79060.0
25630956.0,s_cmh11_1341,cmh11,2026-04-12 23:31:20,11290.0,11292.0,293900.0,83300.0,192.227.72.168,79043.0,79060.0
25631944.0,s_cmh11_1341,cmh11,2026-04-13 00:01:20,12400.0,12404.0,0.0,86800.0,192.227.72.165,86800.0,86825.0
25631944.0,s_cmh11_1341,cmh11,2026-04-13 00:01:20,12400.0,12404.0,0.0,86800.0,192.227.72.168,86800.0,86825.0
25655364.0,s_cmh11_1341,cmh11,2026-04-13 16:57:23,15000.0,15004.0,0.0,82500.0,192.227.72.165,82500.0,82519.0
25655364.0,s_cmh11_1341,cmh11,2026-04-13 16:57:23,15000.0,15004.0,0.0,82500.0,192.227.72.168,82500.0,82519.0
25656609.0,s_cmh11_1341,cmh11,2026-04-13 17:24:18,15500.0,15503.0,82500.0,85250.0,192.227.72.165,85250.0,85269.0
25656609.0,s_cmh11_1341,cmh11,2026-04-13 17:24:18,15500.0,15503.0,82500.0,85250.0,192.227.72.168,85250.0,85269.0
25657657.0,s_cmh11_1341,cmh11,2026-04-13 17:49:18,16000.0,16000.0,167750.0,88000.0,192.227.72.165,88000.0,88011.0
25657657.0,s_cmh11_1341,cmh11,2026-04-13 17:49:18,16000.0,16000.0,167750.0,88000.0,192.227.72.168,88000.0,88011.0
25658803.0,s_cmh11_1341,cmh11,2026-04-13 18:14:18,16500.0,16500.0,255750.0,90750.0,192.227.72.165,90750.0,90765.0
25658803.0,s_cmh11_1341,cmh11,2026-04-13 18:14:18,16500.0,16500.0,255750.0,90750.0,192.227.72.168,90750.0,90765.0
25659866.0,s_cmh11_1341,cmh11,2026-04-13 18:39:18,5284.0,5288.0,346500.0,85000.0,192.227.72.165,26420.0,26439.0
25659866.0,s_cmh11_1341,cmh11,2026-04-13 18:39:18,5284.0,5288.0,346500.0,85000.0,192.227.72.168,26420.0,26439.0
25660880.0,s_cmh11_1341,cmh11,2026-04-13 19:04:17,17500.0,17504.0,0.0,87500.0,192.227.72.165,87500.0,87517.0
25660880.0,s_cmh11_1341,cmh11,2026-04-13 19:04:17,17500.0,17504.0,0.0,87500.0,192.227.72.168,87500.0,87517.0
25661908.0,s_cmh11_1341,cmh11,2026-04-13 19:29:17,18000.0,18003.0,87500.0,90000.0,192.227.72.165,90000.0,90017.0
25661908.0,s_cmh11_1341,cmh11,2026-04-13 19:29:17,18000.0,18003.0,87500.0,90000.0,192.227.72.168,90000.0,90017.0
25662985.0,s_cmh11_1341,cmh11,2026-04-13 19:54:17,18500.0,18503.0,177500.0,92500.0,192.227.72.165,92500.0,92508.0
25662985.0,s_cmh11_1341,cmh11,2026-04-13 19:54:17,18500.0,18503.0,177500.0,92500.0,192.227.72.168,92500.0,92508.0
25664082.0,s_cmh11_1341,cmh11,2026-04-13 20:19:19,19000.0,19003.0,270000.0,95000.0,192.227.72.165,95000.0,95014.0
25664082.0,s_cmh11_1341,cmh11,2026-04-13 20:19:19,19000.0,19003.0,270000.0,95000.0,192.227.72.168,95000.0,95014.0
25665041.0,s_cmh11_1341,cmh11,2026-04-13 20:44:17,1584.0,1588.0,365000.0,97500.0,192.227.72.165,7920.0,7939.0
25665041.0,s_cmh11_1341,cmh11,2026-04-13 20:44:17,1584.0,1588.0,365000.0,97500.0,192.227.72.168,7920.0,7939.0
25700630.0,s_cmh11_1341,cmh11,2026-04-14 16:57:17,20000.0,20004.0,0.0,100000.0,192.227.72.165,100000.0,100018.0
25700630.0,s_cmh11_1341,cmh11,2026-04-14 16:57:17,20000.0,20004.0,0.0,100000.0,192.227.72.168,100000.0,100018.0
25702228.0,s_cmh11_1341,cmh11,2026-04-14 17:33:17,20500.0,20503.0,100000.0,102500.0,192.227.72.165,102500.0,102509.0
25702228.0,s_cmh11_1341,cmh11,2026-04-14 17:33:17,20500.0,20503.0,100000.0,102500.0,192.227.72.168,102500.0,102509.0
25703713.0,s_cmh11_1341,cmh11,2026-04-14 18:09:17,21000.0,21002.0,202500.0,105000.0,192.227.72.165,105000.0,105008.0
25703713.0,s_cmh11_1341,cmh11,2026-04-14 18:09:17,21000.0,21002.0,202500.0,105000.0,192.227.72.168,105000.0,105008.0
25705263.0,s_cmh11_1341,cmh11,2026-04-14 18:45:18,13038.0,13033.0,307500.0,107500.0,192.227.72.165,65374.0,65354.0
25705263.0,s_cmh11_1341,cmh11,2026-04-14 18:45:18,13038.0,13033.0,307500.0,107500.0,192.227.72.168,65374.0,65354.0
25706796.0,s_cmh11_1341,cmh11,2026-04-14 19:21:17,22000.0,22004.0,0.0,110000.0,192.227.72.165,110000.0,110018.0
25706796.0,s_cmh11_1341,cmh11,2026-04-14 19:21:17,22000.0,22004.0,0.0,110000.0,192.227.72.168,110000.0,110018.0
25708277.0,s_cmh11_1341,cmh11,2026-04-14 19:57:17,22500.0,22503.0,110000.0,112500.0,192.227.72.165,112500.0,112508.0
25708277.0,s_cmh11_1341,cmh11,2026-04-14 19:57:17,22500.0,22503.0,110000.0,112500.0,192.227.72.168,112500.0,112508.0
25713390.0,s_cmh11_1341,cmh11,2026-04-14 22:11:18,25000.0,25000.0,222500.0,125000.0,192.227.72.165,125000.0,125002.0
25713390.0,s_cmh11_1341,cmh11,2026-04-14 22:11:18,25000.0,25000.0,222500.0,125000.0,192.227.72.168,125000.0,125002.0
25714740.0,s_cmh11_1341,cmh11,2026-04-14 22:48:17,5024.0,5026.0,347500.0,127500.0,192.227.72.165,25360.0,25373.0
25714740.0,s_cmh11_1341,cmh11,2026-04-14 22:48:17,5024.0,5026.0,347500.0,127500.0,192.227.72.168,25360.0,25373.0
25715887.0,s_cmh11_1341,cmh11,2026-04-14 23:23:17,26000.0,26002.0,0.0,130000.0,192.227.72.165,130000.0,130011.0
25715887.0,s_cmh11_1341,cmh11,2026-04-14 23:23:17,26000.0,26002.0,0.0,130000.0,192.227.72.168,130000.0,130011.0
25717153.0,s_cmh11_1341,cmh11,2026-04-14 23:58:17,26500.0,16230.0,130000.0,132500.0,192.227.72.165,132500.0,122229.0
25717153.0,s_cmh11_1341,cmh11,2026-04-14 23:58:17,26500.0,16230.0,130000.0,132500.0,192.227.72.168,132500.0,122229.0
25718240.0,s_cmh11_1341,cmh11,2026-04-15 00:33:17,12000.0,11999.0,262500.0,108000.0,192.227.72.165,108000.0,108004.0
25718240.0,s_cmh11_1341,cmh11,2026-04-15 00:33:17,12000.0,11999.0,262500.0,108000.0,192.227.72.165,108000.0,108004.0
25743453.0,s_cmh11_1341,cmh11,2026-04-15 16:35:18,24000.0,24002.0,0.0,120000.0,192.227.72.165,120000.0,120012.0
25743453.0,s_cmh11_1341,cmh11,2026-04-15 16:35:18,24000.0,24002.0,0.0,120000.0,192.227.72.168,120000.0,120012.0
25759926.0,s_cmh11_1341,cmh11,2026-04-15 23:06:13,24000.0,23880.0,120000.0,120000.0,192.227.72.165,120000.0,119096.0
25759926.0,s_cmh11_1341,cmh11,2026-04-15 23:06:13,24000.0,23880.0,120000.0,120000.0,192.227.72.168,120000.0,119096.0
25761448.0,s_cmh11_1341,cmh11,2026-04-15 23:43:17,24000.0,23777.0,240000.0,120000.0,192.227.72.165,120000.0,117850.0
25761448.0,s_cmh11_1341,cmh11,2026-04-15 23:43:17,24000.0,23777.0,240000.0,120000.0,192.227.72.168,120000.0,117850.0
25763505.0,s_cmh11_1341,cmh11,2026-04-16 00:37:17,24000.0,23507.0,0.0,120000.0,192.227.72.165,120000.0,119501.0
25763505.0,s_cmh11_1341,cmh11,2026-04-16 00:37:17,24000.0,23507.0,0.0,120000.0,192.227.72.168,120000.0,119501.0
25763603.0,s_cmh11_1341,cmh11,2026-04-16 00:41:51,20000.0,19992.0,120000.0,40000.0,192.227.72.167,40000.0,39993.0
25789061.0,s_cmh11_1341,cmh11,2026-04-16 15:52:18,25630.0,25630.0,240000.0,250000.0,192.227.72.165,127607.0,127609.0
25789061.0,s_cmh11_1341,cmh11,2026-04-16 15:52:18,25630.0,25630.0,240000.0,250000.0,192.227.72.168,127607.0,127609.0
25790659.0,s_cmh11_1341,cmh11,2026-04-16 16:32:18,52000.0,51869.0,0.0,260000.0,192.227.72.165,260000.0,259867.0
25790659.0,s_cmh11_1341,cmh11,2026-04-16 16:32:18,52000.0,51869.0,0.0,260000.0,192.227.72.168,260000.0,259867.0
25792636.0,s_cmh11_1341,cmh11,2026-04-16 17:12:18,21630.0,21631.0,260000.0,270000.0,192.227.72.165,107607.0,107609.0
25792636.0,s_cmh11_1341,cmh11,2026-04-16 17:12:18,21630.0,21631.0,260000.0,270000.0,192.227.72.168,107607.0,107609.0
25794428.0,s_cmh11_1341,cmh11,2026-04-16 17:52:18,56000.0,55779.0,0.0,280000.0,192.227.72.165,280000.0,279777.0
25794428.0,s_cmh11_1341,cmh11,2026-04-16 17:52:18,56000.0,55779.0,0.0,280000.0,192.227.72.168,280000.0,279777.0
25795975.0,s_cmh11_1341,cmh11,2026-04-16 18:32:18,17630.0,17631.0,280000.0,290000.0,192.227.72.165,87607.0,87610.0
25795975.0,s_cmh11_1341,cmh11,2026-04-16 18:32:18,17630.0,17631.0,280000.0,290000.0,192.227.72.168,87607.0,87610.0
25594853.0,s_cmh11_1343,cmh11,2026-04-12 01:04:22,19200.0,19205.0,249200.0,62400.0,51.254.12.38,62400.0,62420.0
25594853.0,s_cmh11_1343,cmh11,2026-04-12 01:04:22,19200.0,19205.0,249200.0,62400.0,51.254.12.39,62400.0,62420.0
25594853.0,s_cmh11_1343,cmh11,2026-04-12 01:04:22,19200.0,19205.0,249200.0,62400.0,51.254.12.40,62400.0,62420.0
25594853.0,s_cmh11_1343,cmh11,2026-04-12 01:04:22,19200.0,19205.0,249200.0,62400.0,51.254.12.41,62400.0,62420.0
25595491.0,s_cmh11_1343,cmh11,2026-04-12 01:30:56,18887.0,18894.0,311600.0,63700.0,51.254.12.38,61376.0,61399.0
25595491.0,s_cmh11_1343,cmh11,2026-04-12 01:30:56,18887.0,18894.0,311600.0,63700.0,51.254.12.39,61376.0,61399.0
25595491.0,s_cmh11_1343,cmh11,2026-04-12 01:30:56,18887.0,18894.0,311600.0,63700.0,51.254.12.40,61376.0,61399.0
25595491.0,s_cmh11_1343,cmh11,2026-04-12 01:30:56,18887.0,18894.0,311600.0,63700.0,51.254.12.41,61376.0,61399.0
25596100.0,s_cmh11_1343,cmh11,2026-04-12 01:57:12,20000.0,20008.0,0.0,65000.0,51.254.12.38,65000.0,65023.0
25596100.0,s_cmh11_1343,cmh11,2026-04-12 01:57:12,20000.0,20008.0,0.0,65000.0,51.254.12.39,65000.0,65023.0
25596100.0,s_cmh11_1343,cmh11,2026-04-12 01:57:12,20000.0,20008.0,0.0,65000.0,51.254.12.40,65000.0,65023.0
25596100.0,s_cmh11_1343,cmh11,2026-04-12 01:57:12,20000.0,20008.0,0.0,65000.0,51.254.12.41,65000.0,65023.0
25596693.0,s_cmh11_1343,cmh11,2026-04-12 02:22:11,20400.0,20408.0,65000.0,66300.0,51.254.12.38,66300.0,66326.0
25596693.0,s_cmh11_1343,cmh11,2026-04-12 02:22:11,20400.0,20408.0,65000.0,66300.0,51.254.12.39,66300.0,66326.0
25596693.0,s_cmh11_1343,cmh11,2026-04-12 02:22:11,20400.0,20408.0,65000.0,66300.0,51.254.12.40,66300.0,66326.0
25596693.0,s_cmh11_1343,cmh11,2026-04-12 02:22:11,20400.0,20408.0,65000.0,66300.0,51.254.12.41,66300.0,66326.0
25627970.0,s_cmh11_1343,cmh11,2026-04-12 21:59:19,20800.0,20808.0,65000.0,72800.0,51.254.12.38,72800.0,72828.0
25627970.0,s_cmh11_1343,cmh11,2026-04-12 21:59:19,20800.0,20808.0,65000.0,72800.0,51.254.12.39,72800.0,72828.0
25627970.0,s_cmh11_1343,cmh11,2026-04-12 21:59:19,20800.0,20808.0,65000.0,72800.0,51.254.12.40,72800.0,72828.0
25627970.0,s_cmh11_1343,cmh11,2026-04-12 21:59:19,20800.0,20808.0,65000.0,72800.0,51.254.12.41,72800.0,72828.0
25629017.0,s_cmh11_1343,cmh11,2026-04-12 22:31:19,21800.0,21804.0,137800.0,76300.0,51.254.12.38,76300.0,76317.0
25629017.0,s_cmh11_1343,cmh11,2026-04-12 22:31:19,21800.0,21804.0,137800.0,76300.0,51.254.12.39,76300.0,76317.0
25629017.0,s_cmh11_1343,cmh11,2026-04-12 22:31:19,21800.0,21804.0,137800.0,76300.0,51.254.12.40,76300.0,76317.0
25629017.0,s_cmh11_1343,cmh11,2026-04-12 22:31:19,21800.0,21804.0,137800.0,76300.0,51.254.12.41,76300.0,76317.0
25629929.0,s_cmh11_1343,cmh11,2026-04-12 23:01:20,22800.0,22806.0,214100.0,79800.0,51.254.12.38,79800.0,79822.0
25629929.0,s_cmh11_1343,cmh11,2026-04-12 23:01:20,22800.0,22806.0,214100.0,79800.0,51.254.12.39,79800.0,79822.0
25629929.0,s_cmh11_1343,cmh11,2026-04-12 23:01:20,22800.0,22806.0,214100.0,79800.0,51.254.12.40,79800.0,79822.0
25629929.0,s_cmh11_1343,cmh11,2026-04-12 23:01:20,22800.0,22806.0,214100.0,79800.0,51.254.12.41,79800.0,79822.0
25630956.0,s_cmh11_1343,cmh11,2026-04-12 23:31:20,22580.0,22584.0,293900.0,83300.0,51.254.12.38,79043.0,79060.0
25630956.0,s_cmh11_1343,cmh11,2026-04-12 23:31:20,22580.0,22584.0,293900.0,83300.0,51.254.12.39,79043.0,79060.0
25630956.0,s_cmh11_1343,cmh11,2026-04-12 23:31:20,22580.0,22584.0,293900.0,83300.0,51.254.12.40,79043.0,79060.0
25630956.0,s_cmh11_1343,cmh11,2026-04-12 23:31:20,22580.0,22584.0,293900.0,83300.0,51.254.12.41,79043.0,79060.0
25631944.0,s_cmh11_1343,cmh11,2026-04-13 00:01:20,24800.0,24808.0,0.0,86800.0,51.254.12.38,86800.0,86825.0
25631944.0,s_cmh11_1343,cmh11,2026-04-13 00:01:20,24800.0,24808.0,0.0,86800.0,51.254.12.39,86800.0,86825.0
25631944.0,s_cmh11_1343,cmh11,2026-04-13 00:01:20,24800.0,24808.0,0.0,86800.0,51.254.12.40,86800.0,86825.0
25631944.0,s_cmh11_1343,cmh11,2026-04-13 00:01:20,24800.0,24808.0,0.0,86800.0,51.254.12.41,86800.0,86825.0
25655364.0,s_cmh11_1343,cmh11,2026-04-13 16:57:23,30000.0,30008.0,0.0,82500.0,51.254.12.38,82500.0,82519.0
25655364.0,s_cmh11_1343,cmh11,2026-04-13 16:57:23,30000.0,30008.0,0.0,82500.0,51.254.12.39,82500.0,82519.0
25655364.0,s_cmh11_1343,cmh11,2026-04-13 16:57:23,30000.0,30008.0,0.0,82500.0,51.254.12.40,82500.0,82519.0
25655364.0,s_cmh11_1343,cmh11,2026-04-13 16:57:23,30000.0,30008.0,0.0,82500.0,51.254.12.41,82500.0,82519.0
25656609.0,s_cmh11_1343,cmh11,2026-04-13 17:24:18,31000.0,31006.0,82500.0,85250.0,51.254.12.38,85250.0,85269.0
25656609.0,s_cmh11_1343,cmh11,2026-04-13 17:24:18,31000.0,31006.0,82500.0,85250.0,51.254.12.39,85250.0,85269.0
25656609.0,s_cmh11_1343,cmh11,2026-04-13 17:24:18,31000.0,31006.0,82500.0,85250.0,51.254.12.40,85250.0,85269.0
25656609.0,s_cmh11_1343,cmh11,2026-04-13 17:24:18,31000.0,31006.0,82500.0,85250.0,51.254.12.41,85250.0,85269.0
25657657.0,s_cmh11_1343,cmh11,2026-04-13 17:49:18,32000.0,32007.0,167750.0,88000.0,51.254.12.38,88000.0,88011.0
25657657.0,s_cmh11_1343,cmh11,2026-04-13 17:49:18,32000.0,32007.0,167750.0,88000.0,51.254.12.39,88000.0,88011.0
25657657.0,s_cmh11_1343,cmh11,2026-04-13 17:49:18,32000.0,32007.0,167750.0,88000.0,51.254.12.40,88000.0,88011.0
25657657.0,s_cmh11_1343,cmh11,2026-04-13 17:49:18,32000.0,32007.0,167750.0,88000.0,51.254.12.41,88000.0,88011.0
25658803.0,s_cmh11_1343,cmh11,2026-04-13 18:14:18,33000.0,33006.0,255750.0,90750.0,51.254.12.38,90750.0,90765.0
25658803.0,s_cmh11_1343,cmh11,2026-04-13 18:14:18,33000.0,33006.0,255750.0,90750.0,51.254.12.39,90750.0,90765.0
25658803.0,s_cmh11_1343,cmh11,2026-04-13 18:14:18,33000.0,33006.0,255750.0,90750.0,51.254.12.40,90750.0,90765.0
25658803.0,s_cmh11_1343,cmh11,2026-04-13 18:14:18,33000.0,33006.0,255750.0,90750.0,51.254.12.41,90750.0,90765.0
25659866.0,s_cmh11_1343,cmh11,2026-04-13 18:39:18,10568.0,10576.0,346500.0,85000.0,51.254.12.38,26420.0,26439.0
25659866.0,s_cmh11_1343,cmh11,2026-04-13 18:39:18,10568.0,10576.0,346500.0,85000.0,51.254.12.39,26420.0,26439.0
25659866.0,s_cmh11_1343,cmh11,2026-04-13 18:39:18,10568.0,10576.0,346500.0,85000.0,51.254.12.40,26420.0,26439.0
25659866.0,s_cmh11_1343,cmh11,2026-04-13 18:39:18,10568.0,10576.0,346500.0,85000.0,51.254.12.41,26420.0,26439.0
25660880.0,s_cmh11_1343,cmh11,2026-04-13 19:04:17,35000.0,35008.0,0.0,87500.0,51.254.12.38,87500.0,87517.0
25660880.0,s_cmh11_1343,cmh11,2026-04-13 19:04:17,35000.0,35008.0,0.0,87500.0,51.254.12.39,87500.0,87517.0
25660880.0,s_cmh11_1343,cmh11,2026-04-13 19:04:17,35000.0,35008.0,0.0,87500.0,51.254.12.40,87500.0,87517.0
25660880.0,s_cmh11_1343,cmh11,2026-04-13 19:04:17,35000.0,35008.0,0.0,87500.0,51.254.12.41,87500.0,87517.0
25661908.0,s_cmh11_1343,cmh11,2026-04-13 19:29:17,36000.0,36006.0,87500.0,90000.0,51.254.12.38,90000.0,90017.0
25661908.0,s_cmh11_1343,cmh11,2026-04-13 19:29:17,36000.0,36006.0,87500.0,90000.0,51.254.12.39,90000.0,90017.0
25661908.0,s_cmh11_1343,cmh11,2026-04-13 19:29:17,36000.0,36006.0,87500.0,90000.0,51.254.12.40,90000.0,90017.0
25661908.0,s_cmh11_1343,cmh11,2026-04-13 19:29:17,36000.0,36006.0,87500.0,90000.0,51.254.12.41,90000.0,90017.0
25662985.0,s_cmh11_1343,cmh11,2026-04-13 19:54:17,37000.0,37000.0,177500.0,92500.0,51.254.12.38,92500.0,92508.0
25662985.0,s_cmh11_1343,cmh11,2026-04-13 19:54:17,37000.0,37000.0,177500.0,92500.0,51.254.12.39,92500.0,92508.0
25662985.0,s_cmh11_1343,cmh11,2026-04-13 19:54:17,37000.0,37000.0,177500.0,92500.0,51.254.12.40,92500.0,92508.0
25662985.0,s_cmh11_1343,cmh11,2026-04-13 19:54:17,37000.0,37000.0,177500.0,92500.0,51.254.12.41,92500.0,92508.0
25664082.0,s_cmh11_1343,cmh11,2026-04-13 20:19:19,38000.0,38007.0,270000.0,95000.0,51.254.12.38,95000.0,95014.0
25664082.0,s_cmh11_1343,cmh11,2026-04-13 20:19:19,38000.0,38007.0,270000.0,95000.0,51.254.12.39,95000.0,95014.0
25664082.0,s_cmh11_1343,cmh11,2026-04-13 20:19:19,38000.0,38007.0,270000.0,95000.0,51.254.12.40,95000.0,95014.0
25664082.0,s_cmh11_1343,cmh11,2026-04-13 20:19:19,38000.0,38007.0,270000.0,95000.0,51.254.12.41,95000.0,95014.0
25665041.0,s_cmh11_1343,cmh11,2026-04-13 20:44:17,3168.0,3175.0,365000.0,97500.0,51.254.12.38,7920.0,7939.0
25665041.0,s_cmh11_1343,cmh11,2026-04-13 20:44:17,3168.0,3175.0,365000.0,97500.0,51.254.12.39,7920.0,7939.0
25665041.0,s_cmh11_1343,cmh11,2026-04-13 20:44:17,3168.0,3175.0,365000.0,97500.0,51.254.12.40,7920.0,7939.0
25665041.0,s_cmh11_1343,cmh11,2026-04-13 20:44:17,3168.0,3175.0,365000.0,97500.0,51.254.12.41,7920.0,7939.0
25700630.0,s_cmh11_1343,cmh11,2026-04-14 16:57:17,40000.0,40006.0,0.0,100000.0,51.254.12.38,100000.0,100018.0
25700630.0,s_cmh11_1343,cmh11,2026-04-14 16:57:17,40000.0,40006.0,0.0,100000.0,51.254.12.39,100000.0,100018.0
25700630.0,s_cmh11_1343,cmh11,2026-04-14 16:57:17,40000.0,40006.0,0.0,100000.0,51.254.12.40,100000.0,100018.0
25700630.0,s_cmh11_1343,cmh11,2026-04-14 16:57:17,40000.0,40006.0,0.0,100000.0,51.254.12.41,100000.0,100018.0
25702228.0,s_cmh11_1343,cmh11,2026-04-14 17:33:17,41000.0,41003.0,100000.0,102500.0,51.254.12.38,102500.0,102509.0
25702228.0,s_cmh11_1343,cmh11,2026-04-14 17:33:17,41000.0,41003.0,100000.0,102500.0,51.254.12.39,102500.0,102509.0
25702228.0,s_cmh11_1343,cmh11,2026-04-14 17:33:17,41000.0,41003.0,100000.0,102500.0,51.254.12.40,102500.0,102509.0
25702228.0,s_cmh11_1343,cmh11,2026-04-14 17:33:17,41000.0,41003.0,100000.0,102500.0,51.254.12.41,102500.0,102509.0
25703713.0,s_cmh11_1343,cmh11,2026-04-14 18:09:17,42000.0,42003.0,202500.0,105000.0,51.254.12.38,105000.0,105008.0
25703713.0,s_cmh11_1343,cmh11,2026-04-14 18:09:17,42000.0,42003.0,202500.0,105000.0,51.254.12.39,105000.0,105008.0
25703713.0,s_cmh11_1343,cmh11,2026-04-14 18:09:17,42000.0,42003.0,202500.0,105000.0,51.254.12.40,105000.0,105008.0
25703713.0,s_cmh11_1343,cmh11,2026-04-14 18:09:17,42000.0,42003.0,202500.0,105000.0,51.254.12.41,105000.0,105008.0
25705263.0,s_cmh11_1343,cmh11,2026-04-14 18:45:18,26168.0,26165.0,307500.0,107500.0,51.254.12.38,65374.0,65354.0
25705263.0,s_cmh11_1343,cmh11,2026-04-14 18:45:18,26168.0,26165.0,307500.0,107500.0,51.254.12.39,65374.0,65354.0
25705263.0,s_cmh11_1343,cmh11,2026-04-14 18:45:18,26168.0,26165.0,307500.0,107500.0,51.254.12.40,65374.0,65354.0
25705263.0,s_cmh11_1343,cmh11,2026-04-14 18:45:18,26168.0,26165.0,307500.0,107500.0,51.254.12.41,65374.0,65354.0
25706796.0,s_cmh11_1343,cmh11,2026-04-14 19:21:17,44000.0,44008.0,0.0,110000.0,51.254.12.38,110000.0,110018.0
25706796.0,s_cmh11_1343,cmh11,2026-04-14 19:21:17,44000.0,44008.0,0.0,110000.0,51.254.12.39,110000.0,110018.0
25706796.0,s_cmh11_1343,cmh11,2026-04-14 19:21:17,44000.0,44008.0,0.0,110000.0,51.254.12.40,110000.0,110018.0
25706796.0,s_cmh11_1343,cmh11,2026-04-14 19:21:17,44000.0,44008.0,0.0,110000.0,51.254.12.41,110000.0,110018.0
25708277.0,s_cmh11_1343,cmh11,2026-04-14 19:57:17,45000.0,45006.0,110000.0,112500.0,51.254.12.38,112500.0,112508.0
25708277.0,s_cmh11_1343,cmh11,2026-04-14 19:57:17,45000.0,45006.0,110000.0,112500.0,51.254.12.39,112500.0,112508.0
25708277.0,s_cmh11_1343,cmh11,2026-04-14 19:57:17,45000.0,45006.0,110000.0,112500.0,51.254.12.40,112500.0,112508.0
25708277.0,s_cmh11_1343,cmh11,2026-04-14 19:57:17,45000.0,45006.0,110000.0,112500.0,51.254.12.41,112500.0,112508.0
25713390.0,s_cmh11_1343,cmh11,2026-04-14 22:11:18,50000.0,49999.0,222500.0,125000.0,51.254.12.38,125000.0,125002.0
25713390.0,s_cmh11_1343,cmh11,2026-04-14 22:11:18,50000.0,49999.0,222500.0,125000.0,51.254.12.39,125000.0,125002.0
25713390.0,s_cmh11_1343,cmh11,2026-04-14 22:11:18,50000.0,49999.0,222500.0,125000.0,51.254.12.40,125000.0,125002.0
25713390.0,s_cmh11_1343,cmh11,2026-04-14 22:11:18,50000.0,49999.0,222500.0,125000.0,51.254.12.41,125000.0,125002.0
25714740.0,s_cmh11_1343,cmh11,2026-04-14 22:48:17,10168.0,10173.0,347500.0,127500.0,51.254.12.38,25360.0,25373.0
25714740.0,s_cmh11_1343,cmh11,2026-04-14 22:48:17,10168.0,10173.0,347500.0,127500.0,51.254.12.39,25360.0,25373.0
25714740.0,s_cmh11_1343,cmh11,2026-04-14 22:48:17,10168.0,10173.0,347500.0,127500.0,51.254.12.40,25360.0,25373.0
25714740.0,s_cmh11_1343,cmh11,2026-04-14 22:48:17,10168.0,10173.0,347500.0,127500.0,51.254.12.41,25360.0,25373.0
25715887.0,s_cmh11_1343,cmh11,2026-04-14 23:23:17,52000.0,52005.0,0.0,130000.0,51.254.12.38,130000.0,130011.0
25715887.0,s_cmh11_1343,cmh11,2026-04-14 23:23:17,52000.0,52005.0,0.0,130000.0,51.254.12.39,130000.0,130011.0
25715887.0,s_cmh11_1343,cmh11,2026-04-14 23:23:17,52000.0,52005.0,0.0,130000.0,51.254.12.40,130000.0,130011.0
25715887.0,s_cmh11_1343,cmh11,2026-04-14 23:23:17,52000.0,52005.0,0.0,130000.0,51.254.12.41,130000.0,130011.0
25717153.0,s_cmh11_1343,cmh11,2026-04-14 23:58:17,53000.0,53002.0,130000.0,132500.0,51.254.12.38,132500.0,122229.0
25717153.0,s_cmh11_1343,cmh11,2026-04-14 23:58:17,53000.0,53002.0,130000.0,132500.0,51.254.12.39,132500.0,122229.0
25717153.0,s_cmh11_1343,cmh11,2026-04-14 23:58:17,53000.0,53002.0,130000.0,132500.0,51.254.12.40,132500.0,122229.0
