campaign_id,server,entity,datetime,sent_detail,r_sent_detail,offset,limit,ips_list,nb_ips
25729540.0,s_cmh2_6127,cmh2,,10000.0,10009.0,18000.0,10000.0,"['51.161.79.217', '158.69.54.111']",2
25729753.0,s_cmh2_6127,cmh2,,10000.0,10007.0,34000.0,10000.0,"['51.161.79.217', '158.69.54.111']",2
25730480.0,s_cmh2_6127,cmh2,,10000.0,10009.0,62000.0,10000.0,"['51.161.79.217', '158.69.54.111']",2
25731070.0,s_cmh2_6127,cmh2,,10000.0,10006.0,90000.0,10000.0,"['51.161.79.217', '158.69.54.111']",2
25731601.0,s_cmh2_6127,cmh2,,10000.0,7638.0,115000.0,10000.0,"['51.161.79.217', '158.69.54.111']",2
25732441.0,s_cmh2_6127,cmh2,,10000.0,5394.0,140000.0,10000.0,"['51.161.79.217', '158.69.54.111']",2
25734128.0,s_cmh2_6127,cmh2,,3000.0,3008.0,165000.0,3000.0,['158.69.54.111'],1
25734987.0,s_cmh2_6127,cmh2,,3000.0,3009.0,168000.0,3000.0,['158.69.54.111'],1
25735987.0,s_cmh2_6127,cmh2,,4000.0,3973.0,171000.0,4000.0,['158.69.54.111'],1
25737238.0,s_cmh2_6127,cmh2,,3930.0,759.0,175000.0,3930.0,['158.69.54.111'],1
25738113.0,s_cmh2_6127,cmh2,,3930.0,1960.0,178930.0,3930.0,['158.69.54.111'],1
25760396.0,s_cmh2_6127,cmh2,,7860.0,7788.0,356128.0,7860.0,"['51.161.79.217', '158.69.54.111']",2
25761490.0,s_cmh2_6127,cmh2,,7860.0,1477.0,0.0,7860.0,"['51.161.79.217', '158.69.54.111']",2
25789142.0,s_cmh2_6127,cmh2,,18000.0,18009.0,42000.0,18000.0,"['51.161.79.217', '158.69.54.111']",2
25790367.0,s_cmh2_6127,cmh2,,18000.0,18009.0,87000.0,18000.0,"['51.161.79.217', '158.69.54.111']",2
25791322.0,s_cmh2_6127,cmh2,,18000.0,16905.0,126000.0,18000.0,"['51.161.79.217', '158.69.54.111']",2
25791615.0,s_cmh2_6127,cmh2,,6000.0,544.0,144000.0,6000.0,"['51.161.79.217', '158.69.54.111']",2
25631903.0,s_cmh2_6145,cmh2,2026-12-04 22:59:18,12000.0,12006.0,6412.0,12000.0,"['51.68.222.162', '51.75.164.228', '51.75.165.100', '51.75.165.108']",4
25668323.0,s_cmh2_6145,cmh2,,6500.0,6506.0,12812.0,6500.0,"['51.68.222.162', '51.75.164.228']",2
25669725.0,s_cmh2_6145,cmh2,,7000.0,7003.0,35912.0,7000.0,"['51.68.222.162', '51.75.164.228']",2
25671116.0,s_cmh2_6145,cmh2,,7666.0,7672.0,60178.0,7666.0,"['51.68.222.162', '51.75.164.228']",2
25672429.0,s_cmh2_6145,cmh2,,8332.0,8338.0,80343.0,8332.0,"['51.68.222.162', '51.75.164.228']",2
25673618.0,s_cmh2_6145,cmh2,,8998.0,9004.0,101840.0,8998.0,"['51.68.222.162', '51.75.164.228']",2
25674629.0,s_cmh2_6145,cmh2,,9664.0,9670.0,124336.0,9664.0,"['51.68.222.162', '51.75.164.228']",2
25676533.0,s_cmh2_6145,cmh2,,11096.0,11100.0,173991.0,11096.0,"['51.68.222.162', '51.75.164.228']",2
25677490.0,s_cmh2_6145,cmh2,,11762.0,11764.0,201250.0,11762.0,"['51.68.222.162', '51.75.164.228']",2
25678126.0,s_cmh2_6145,cmh2,,12428.0,12434.0,224476.0,12428.0,"['51.68.222.162', '51.75.164.228']",2
25678349.0,s_cmh2_6145,cmh2,,6432.0,6438.0,236904.0,6432.0,"['51.68.222.162', '51.75.164.228']",2
25719381.0,s_cmh2_6145,cmh2,,13094.0,13098.0,250066.0,13094.0,"['51.68.222.162', '51.75.164.228']",2
25720146.0,s_cmh2_6145,cmh2,,13094.0,13099.0,279420.0,13094.0,"['51.68.222.162', '51.75.164.228']",2
25720732.0,s_cmh2_6145,cmh2,,13094.0,13099.0,308774.0,13094.0,"['51.68.222.162', '51.75.164.228']",2
25729329.0,s_cmh2_6145,cmh2,,12000.0,12009.0,6000.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25729897.0,s_cmh2_6145,cmh2,,12000.0,12009.0,44000.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25730751.0,s_cmh2_6145,cmh2,,12000.0,4009.0,72000.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25731202.0,s_cmh2_6145,cmh2,,12000.0,8006.0,100000.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25731840.0,s_cmh2_6145,cmh2,,12000.0,12009.0,125000.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25732118.0,s_cmh2_6145,cmh2,,3000.0,3008.0,137000.0,3000.0,"['51.68.222.162', '51.75.164.228']",2
25732747.0,s_cmh2_6145,cmh2,,12000.0,7.0,150000.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25732934.0,s_cmh2_6145,cmh2,,3000.0,491.0,162000.0,3000.0,"['51.68.222.162', '51.75.164.228']",2
25760200.0,s_cmh2_6145,cmh2,,12000.0,11899.0,344128.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25761267.0,s_cmh2_6145,cmh2,,1143.0,1136.0,369988.0,12000.0,"['51.68.222.162', '51.75.164.228']",2
25789031.0,s_cmh2_6145,cmh2,,15000.0,15007.0,27000.0,15000.0,"['51.68.222.162', '51.75.164.228']",2
25789972.0,s_cmh2_6145,cmh2,,15000.0,7012.0,72000.0,15000.0,"['51.68.222.162', '51.75.164.228']",2
25790945.0,s_cmh2_6145,cmh2,,15000.0,11009.0,111000.0,15000.0,"['51.68.222.162', '51.75.164.228']",2
25594757.0,s_cmh6_5940,cmh6,2026-12-04 00:03:21,208250.0,208248.0,0.0,208250.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25595838.0,s_cmh6_5940,cmh6,2026-12-04 00:38:13,164726.0,164723.0,208250.0,212500.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25596594.0,s_cmh6_5940,cmh6,2026-12-04 01:16:12,216750.0,173653.0,0.0,216750.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25597248.0,s_cmh6_5940,cmh6,2026-12-04 01:48:11,13000.0,13009.0,216750.0,13000.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25597903.0,s_cmh6_5940,cmh6,2026-12-04 02:24:10,13250.0,13260.0,229750.0,13250.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25598603.0,s_cmh6_5940,cmh6,2026-12-04 02:58:10,13500.0,13508.0,243000.0,13500.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25599428.0,s_cmh6_5940,cmh6,2026-12-04 03:34:11,13750.0,13759.0,256500.0,13750.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25599924.0,s_cmh6_5940,cmh6,2026-12-04 04:09:11,14000.0,14010.0,270250.0,14000.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25630433.0,s_cmh6_5940,cmh6,2026-12-04 22:10:53,102693.0,79735.0,270250.0,246500.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25631520.0,s_cmh6_5940,cmh6,2026-12-04 22:42:21,255000.0,65232.0,0.0,255000.0,"['198.12.123.227', '198.12.123.228', '198.12.123.229', '198.12.123.230', '198.12.123.234', '198.12.123.235', '198.12.123.236', '198.12.123.237', '198.12.123.238', '198.12.123.239', '198.12.123.240', '198.12.123.244', '198.12.123.245', '198.12.123.247', '198.12.123.248', '198.12.123.250', '198.12.123.254']",17
25632225.0,s_cmh6_5940,cmh6,2026-12-04 23:10:20,117943.0,85566.0,255000.0,155000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25632442.0,s_cmh6_5940,cmh6,2026-12-04 23:20:19,150000.0,75408.0,0.0,150000.0,"['198.12.123.236', '198.12.123.238', '198.12.123.240', '198.12.123.242', '198.12.123.244', '198.12.123.246', '198.12.123.248', '198.12.123.250', '198.12.123.252', '198.12.123.254']",10
25633129.0,s_cmh6_5940,cmh6,2026-12-04 23:42:18,160000.0,65656.0,150000.0,160000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25633316.0,s_cmh6_5940,cmh6,2026-12-04 23:52:19,62943.0,18417.0,310000.0,150000.0,"['198.12.123.236', '198.12.123.238', '198.12.123.240', '198.12.123.242', '198.12.123.244', '198.12.123.246', '198.12.123.248', '198.12.123.250', '198.12.123.252', '198.12.123.254']",10
25633744.0,s_cmh6_5940,cmh6,,165000.0,66249.0,0.0,165000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25633990.0,s_cmh6_5940,cmh6,,150000.0,56100.0,165000.0,150000.0,"['198.12.123.236', '198.12.123.238', '198.12.123.240', '198.12.123.242', '198.12.123.244', '198.12.123.246', '198.12.123.248', '198.12.123.250', '198.12.123.252', '198.12.123.254']",10
25634522.0,s_cmh6_5940,cmh6,,57943.0,57869.0,315000.0,170000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25635086.0,s_cmh6_5940,cmh6,,175000.0,64750.0,0.0,175000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25635827.0,s_cmh6_5940,cmh6,,180000.0,64305.0,175000.0,180000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25636363.0,s_cmh6_5940,cmh6,,17943.0,17952.0,355000.0,185000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25636995.0,s_cmh6_5940,cmh6,,190000.0,65694.0,0.0,190000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25637504.0,s_cmh6_5940,cmh6,,182943.0,65343.0,190000.0,195000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25638111.0,s_cmh6_5940,cmh6,,200000.0,65110.0,0.0,200000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25638599.0,s_cmh6_5940,cmh6,,172943.0,65940.0,200000.0,205000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25639137.0,s_cmh6_5940,cmh6,,210000.0,65686.0,0.0,210000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25639592.0,s_cmh6_5940,cmh6,,162943.0,65170.0,210000.0,215000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25642285.0,s_cmh6_5940,cmh6,,102693.0,102433.0,270250.0,220000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25642550.0,s_cmh6_5940,cmh6,,150000.0,115085.0,0.0,150000.0,"['198.12.123.236', '198.12.123.238', '198.12.123.240', '198.12.123.242', '198.12.123.244', '198.12.123.246', '198.12.123.248', '198.12.123.250', '198.12.123.252', '198.12.123.254']",10
25642719.0,s_cmh6_5940,cmh6,,50000.0,6962.0,150000.0,50000.0,['198.12.123.237'],1
25642729.0,s_cmh6_5940,cmh6,,45000.0,20124.0,150000.0,45000.0,['198.12.123.237'],1
25642941.0,s_cmh6_5940,cmh6,,222929.0,104624.0,150000.0,225000.0,"['198.12.123.227', '198.12.123.237', '198.12.123.239', '198.12.123.241', '198.12.123.243', '198.12.123.245', '198.12.123.247', '198.12.123.249', '198.12.123.251', '198.12.123.253']",10
25643163.0,s_cmh6_5940,cmh6,,230000.0,102999.0,0.0,230000.0,"['198.12.123.236', '198.12.123.238', '198.12.123.240', '198.12.123.242', '198.12.123.244', '198.12.123.246', '198.12.123.248', '198.12.123.250', '198.12.123.252', '198.12.123.254']",10
25734604.0,s_cmh6_6009,cmh6,,24000.0,24003.0,0.0,24000.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25735401.0,s_cmh6_6009,cmh6,,20000.0,20007.0,24000.0,20000.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25736537.0,s_cmh6_6009,cmh6,,20000.0,20009.0,44000.0,20000.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25737427.0,s_cmh6_6009,cmh6,,20000.0,20009.0,64000.0,20000.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25738473.0,s_cmh6_6009,cmh6,,20000.0,20007.0,84000.0,20000.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25740181.0,s_cmh6_6009,cmh6,,22000.0,22009.0,104000.0,22000.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25763320.0,s_cmh6_6009,cmh6,,22800.0,22796.0,27000.0,22800.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77', '173.236.32.78']",4
25790467.0,s_cmh6_6009,cmh6,,22500.0,22508.0,341400.0,22500.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77']",3
25791633.0,s_cmh6_6009,cmh6,,3707.0,3716.0,363900.0,22500.0,"['173.236.32.74', '173.236.32.76', '173.236.32.77']",3
25594913.0,s_cmh8_3583,cmh8,2026-12-04 00:05:20,3900.0,3903.0,33000.0,11700.0,['142.147.96.125'],1
25595182.0,s_cmh8_3583,cmh8,2026-12-04 00:14:10,3100.0,3101.0,44700.0,9300.0,['142.147.96.123'],1
25595836.0,s_cmh8_3583,cmh8,2026-12-04 00:38:09,4000.0,4004.0,70260.0,12000.0,['142.147.96.125'],1
25595907.0,s_cmh8_3583,cmh8,2026-12-04 00:44:10,3120.0,3121.0,82260.0,9360.0,['142.147.96.123'],1
25596407.0,s_cmh8_3583,cmh8,2026-12-04 01:08:10,4100.0,873.0,105300.0,12300.0,['142.147.96.125'],1
25596569.0,s_cmh8_3583,cmh8,2026-12-04 01:14:09,3140.0,3142.0,117600.0,9420.0,['142.147.96.123'],1
25597200.0,s_cmh8_3583,cmh8,2026-12-04 01:44:10,3160.0,3161.0,145150.0,9480.0,['142.147.96.123'],1
25597247.0,s_cmh8_3583,cmh8,2026-12-04 01:48:09,1166.0,1166.0,154630.0,3500.0,['142.147.96.123'],1
25597714.0,s_cmh8_3583,cmh8,2026-12-04 02:14:09,3180.0,3182.0,169610.0,9540.0,['142.147.96.123'],1
25597810.0,s_cmh8_3583,cmh8,2026-12-04 02:18:10,1184.0,1186.0,179150.0,3550.0,['142.147.96.123'],1
25598260.0,s_cmh8_3583,cmh8,2026-12-04 02:38:09,4400.0,4404.0,190030.0,8800.0,['142.147.96.125'],1
25598357.0,s_cmh8_3583,cmh8,2026-12-04 02:44:09,3200.0,2220.0,198830.0,9600.0,['142.147.96.123'],1
25598411.0,s_cmh8_3583,cmh8,2026-12-04 02:47:09,1200.0,552.0,208430.0,3600.0,['142.147.96.123'],1
25598547.0,s_cmh8_3583,cmh8,2026-12-04 02:53:09,1026.0,8.0,212030.0,3080.0,['142.147.96.123'],1
25598791.0,s_cmh8_3583,cmh8,2026-12-04 03:08:09,4500.0,4504.0,219510.0,9000.0,['142.147.96.125'],1
25599523.0,s_cmh8_3583,cmh8,2026-12-04 03:38:09,4600.0,4603.0,243010.0,9200.0,['142.147.96.125'],1
25599545.0,s_cmh8_3583,cmh8,2026-12-04 03:41:09,1620.0,1622.0,252210.0,3240.0,['142.147.96.125'],1
25599587.0,s_cmh8_3583,cmh8,2026-12-04 03:47:09,1850.0,1852.0,255450.0,3700.0,['142.147.96.125'],1
25599888.0,s_cmh8_3583,cmh8,2026-12-04 04:08:09,4700.0,4704.0,266930.0,9400.0,['142.147.96.125'],1
25600494.0,s_cmh8_3583,cmh8,2026-12-04 04:38:09,4800.0,4804.0,291270.0,4800.0,['142.147.96.125'],1
25648185.0,s_cmh8_3583,cmh8,,12800.0,12801.0,291270.0,38400.0,['142.147.96.126'],1
25652225.0,s_cmh8_3583,cmh8,,3280.0,3282.0,29100.0,9840.0,['142.147.96.123'],1
25652484.0,s_cmh8_3583,cmh8,,3800.0,3790.0,38940.0,11400.0,['142.147.96.126'],1
25652707.0,s_cmh8_3583,cmh8,,3280.0,3284.0,50340.0,9840.0,['142.147.96.124'],1
25652856.0,s_cmh8_3583,cmh8,,4800.0,4804.0,60180.0,14400.0,['142.147.96.126'],1
25653577.0,s_cmh8_3583,cmh8,,5000.0,5003.0,74580.0,15000.0,['142.147.96.125'],1
25653706.0,s_cmh8_3583,cmh8,,3300.0,3302.0,89580.0,9900.0,['142.147.96.123'],1
25654003.0,s_cmh8_3583,cmh8,,3850.0,3852.0,99480.0,11550.0,['142.147.96.126'],1
25654180.0,s_cmh8_3583,cmh8,,3330.0,3334.0,111030.0,9990.0,['142.147.96.124'],1
25654714.0,s_cmh8_3583,cmh8,,4900.0,4903.0,121020.0,14700.0,['142.147.96.126'],1
25655162.0,s_cmh8_3583,cmh8,,5100.0,5104.0,135720.0,15300.0,['142.147.96.125'],1
25655297.0,s_cmh8_3583,cmh8,,3320.0,3322.0,151020.0,9960.0,['142.147.96.123'],1
25655554.0,s_cmh8_3583,cmh8,,3900.0,3902.0,160980.0,11700.0,['142.147.96.126'],1
25655902.0,s_cmh8_3583,cmh8,,3380.0,3384.0,172680.0,10140.0,['142.147.96.124'],1
25656275.0,s_cmh8_3583,cmh8,,5000.0,5004.0,182820.0,15000.0,['142.147.96.126'],1
25656628.0,s_cmh8_3583,cmh8,,5200.0,5201.0,197820.0,15600.0,['142.147.96.125'],1
25656775.0,s_cmh8_3583,cmh8,,3340.0,3342.0,213420.0,10020.0,['142.147.96.123'],1
25657116.0,s_cmh8_3583,cmh8,,3950.0,3951.0,223440.0,11850.0,['142.147.96.126'],1
25657438.0,s_cmh8_3583,cmh8,,3430.0,3274.0,235290.0,10290.0,['142.147.96.124'],1
25657658.0,s_cmh8_3583,cmh8,,5100.0,5103.0,245580.0,15300.0,['142.147.96.126'],1
25658029.0,s_cmh8_3583,cmh8,,5300.0,5304.0,260880.0,15900.0,['142.147.96.125'],1
25658432.0,s_cmh8_3583,cmh8,,3360.0,3362.0,276780.0,10080.0,['142.147.96.123'],1
25658774.0,s_cmh8_3583,cmh8,,4000.0,1847.0,286860.0,12000.0,['142.147.96.126'],1
25659064.0,s_cmh8_3583,cmh8,,5200.0,14.0,305820.0,15600.0,['142.147.96.126'],1
25659698.0,s_cmh8_3583,cmh8,,5400.0,5404.0,321420.0,16200.0,['142.147.96.125'],1
25659921.0,s_cmh8_3583,cmh8,,3380.0,3382.0,337620.0,10140.0,['142.147.96.123'],1
25661318.0,s_cmh8_3583,cmh8,,2744.0,2748.0,364690.0,16500.0,['142.147.96.125'],1
25661561.0,s_cmh8_3583,cmh8,,3400.0,3402.0,0.0,10200.0,['142.147.96.123'],1
25662701.0,s_cmh8_3583,cmh8,,5600.0,5604.0,23280.0,16800.0,['142.147.96.125'],1
25662941.0,s_cmh8_3583,cmh8,,3420.0,3421.0,40080.0,10260.0,['142.147.96.123'],1
25663093.0,s_cmh8_3583,cmh8,,1383.0,1383.0,50340.0,4150.0,['142.147.96.123'],1
25663361.0,s_cmh8_3583,cmh8,,1210.0,1214.0,54490.0,3630.0,['142.147.96.123'],1
25664175.0,s_cmh8_3583,cmh8,,5700.0,5704.0,63620.0,17100.0,['142.147.96.125'],1
25664324.0,s_cmh8_3583,cmh8,,3440.0,3442.0,80720.0,10320.0,['142.147.96.123'],1
25664766.0,s_cmh8_3583,cmh8,,1400.0,1402.0,91040.0,4200.0,['142.147.96.123'],1
25664965.0,s_cmh8_3583,cmh8,,1226.0,1228.0,95240.0,3680.0,['142.147.96.123'],1
25665469.0,s_cmh8_3583,cmh8,,5800.0,5804.0,104520.0,17400.0,['142.147.96.125'],1
25665730.0,s_cmh8_3583,cmh8,,3460.0,3461.0,121920.0,10380.0,['142.147.96.123'],1
25666055.0,s_cmh8_3583,cmh8,,1416.0,1416.0,132300.0,4250.0,['142.147.96.123'],1
25666239.0,s_cmh8_3583,cmh8,,1244.0,1248.0,136550.0,3730.0,['142.147.96.123'],1
25675809.0,s_cmh8_3583,cmh8,,8900.0,8781.0,145980.0,26700.0,['142.147.96.125'],1
25675935.0,s_cmh8_3583,cmh8,,8080.0,8080.0,172680.0,24240.0,['142.147.96.123'],1
25676142.0,s_cmh8_3583,cmh8,,8050.0,8050.0,196920.0,24150.0,['142.147.96.126'],1
25676388.0,s_cmh8_3583,cmh8,,6780.0,6782.0,221070.0,20340.0,['142.147.96.124'],1
25676534.0,s_cmh8_3583,cmh8,,7900.0,7904.0,241410.0,23700.0,['142.147.96.126'],1
25676689.0,s_cmh8_3583,cmh8,,7900.0,7902.0,265110.0,15800.0,['142.147.96.125'],1
25677077.0,s_cmh8_3583,cmh8,,7830.0,5224.0,280910.0,23490.0,['142.147.96.123'],1
25677209.0,s_cmh8_3583,cmh8,,8300.0,1002.0,304400.0,24900.0,['142.147.96.126'],1
25677646.0,s_cmh8_3583,cmh8,,8150.0,8154.0,344480.0,16300.0,['142.147.96.125'],1
25678541.0,s_cmh8_3583,cmh8,,8400.0,8404.0,24230.0,16800.0,['142.147.96.125'],1
25686072.0,s_cmh8_3583,cmh8,,7000.0,7004.0,74340.0,14000.0,['142.147.96.125'],1
25686371.0,s_cmh8_3583,cmh8,,7000.0,7002.0,95340.0,21000.0,['142.147.96.126'],1
25686467.0,s_cmh8_3583,cmh8,,7000.0,7004.0,116340.0,21000.0,['142.147.96.124'],1
25686643.0,s_cmh8_3583,cmh8,,7000.0,7003.0,137340.0,21000.0,['142.147.96.126'],1
25686800.0,s_cmh8_3583,cmh8,,7250.0,7254.0,158340.0,21750.0,['142.147.96.125'],1
25686903.0,s_cmh8_3583,cmh8,,7250.0,7252.0,180090.0,21750.0,['142.147.96.123'],1
25686996.0,s_cmh8_3583,cmh8,,7250.0,6770.0,201840.0,21750.0,['142.147.96.126'],1
25687170.0,s_cmh8_3583,cmh8,,7250.0,1542.0,223590.0,21750.0,['142.147.96.124'],1
25687415.0,s_cmh8_3583,cmh8,,7250.0,4196.0,245340.0,21750.0,['142.147.96.126'],1
25687595.0,s_cmh8_3583,cmh8,,7500.0,7502.0,267090.0,22500.0,['142.147.96.125'],1
25687787.0,s_cmh8_3583,cmh8,,7500.0,7501.0,289590.0,22500.0,['142.147.96.123'],1
25688831.0,s_cmh8_3583,cmh8,,7500.0,7504.0,339840.0,15000.0,['142.147.96.125'],1
25688990.0,s_cmh8_3583,cmh8,,7500.0,7499.0,354840.0,15000.0,['142.147.96.123'],1
25689231.0,s_cmh8_3583,cmh8,,1540.0,507.0,369840.0,6000.0,['142.147.96.123'],1
25689560.0,s_cmh8_3583,cmh8,,3625.0,9.0,0.0,7250.0,['142.147.96.123'],1
25718223.0,s_cmh8_3583,cmh8,,6500.0,6504.0,14500.0,19500.0,['142.147.96.125'],1
25718223.0,s_cmh8_3583,cmh8,,6500.0,6504.0,14500.0,19500.0,['142.147.96.125'],1
25718530.0,s_cmh8_3583,cmh8,,6500.0,6502.0,34000.0,19500.0,['142.147.96.123'],1
25718530.0,s_cmh8_3583,cmh8,,6500.0,6502.0,34000.0,19500.0,['142.147.96.123'],1
25718692.0,s_cmh8_3583,cmh8,,6000.0,6002.0,53500.0,18000.0,['142.147.96.126'],1
25718692.0,s_cmh8_3583,cmh8,,6000.0,6002.0,53500.0,18000.0,['142.147.96.126'],1
25718854.0,s_cmh8_3583,cmh8,,6250.0,0.0,71500.0,18750.0,['142.147.96.124'],1
25718854.0,s_cmh8_3583,cmh8,,6250.0,0.0,71500.0,18750.0,['142.147.96.124'],1
25719025.0,s_cmh8_3583,cmh8,,6250.0,6254.0,90250.0,18750.0,['142.147.96.126'],1
25719379.0,s_cmh8_3583,cmh8,,6500.0,6504.0,109000.0,19500.0,['142.147.96.125'],1
25719558.0,s_cmh8_3583,cmh8,,6500.0,6501.0,128500.0,13000.0,['142.147.96.123'],1
25719754.0,s_cmh8_3583,cmh8,,6000.0,674.0,141500.0,18000.0,['142.147.96.126'],1
