campaign_id,server,entity,ip,datetime_gride,sent_detail,r_sent_detail,sent_per_ip,r_sent_per_ip,offset,limit,limit_per_ip,outSum,error_type_from_error
25667759.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-13 22:03:00,69500.0,46550.0,13900,0,6412.0,69500.0,13900,48149.0,Rate limit DKIM
25700629.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-14 16:57:17,105000.0,21482.0,21000,482,129000.0,105000.0,21000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-15 00:58:43,30854.0,48.0,3085,0,342000.0,80000.0,8000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-15 00:58:43,30854.0,48.0,3085,0,342000.0,80000.0,8000,,No error
25719931.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-15 01:32:17,64000.0,48002.0,16000,2,6730.0,64000.0,16000,48055.0,Rate limit DKIM
25760298.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-15 23:17:16,20000.0,5738.0,10000,0,0.0,20000.0,10000,5738.0,Rate limit SPF
25761328.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-15 23:40:16,20000.0,16.0,10000,0,20000.0,20000.0,10000,11.0,Other
25794425.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-16 17:52:16,20500.0,8262.0,10250,0,0.0,20500.0,10250,,No error
25810440.0,s_cmh2_6101,cmh2,107.6.171.226,2026-04-17 00:56:16,20500.0,0.0,10250,0,6412.0,20500.0,10250,7318.0,Connection closed
25631666.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-12 23:47:17,41100.0,41101.0,13700,13701,259700.0,41100.0,13700,,No error
25667759.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-13 22:03:00,69500.0,46550.0,13900,13900,6412.0,69500.0,13900,,No error
25669478.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-13 22:39:17,45300.0,45306.0,15100,15102,75912.0,45300.0,15100,,No error
25670750.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-13 23:14:17,45900.0,45901.0,15300,15301,121212.0,45900.0,15300,,No error
25672148.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-13 23:49:17,46500.0,46497.0,15500,15500,167112.0,46500.0,15500,,No error
25673186.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 00:24:17,47100.0,47101.0,15700,15701,213612.0,47100.0,15700,,No error
25674252.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 00:59:18,49500.0,0.0,16500,0,260712.0,49500.0,16500,49570.0,Other
25675321.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 01:34:17,55500.0,55497.0,18500,18497,310212.0,55500.0,18500,,No error
25676269.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 02:09:17,7191.0,7195.0,2397,2399,365712.0,60000.0,20000,,No error
25677278.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 02:44:17,63000.0,47984.0,21000,5984,0.0,63000.0,21000,47984.0,Rate limit SPF
25677974.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 03:19:17,66000.0,21606.0,22000,0,63000.0,66000.0,22000,21816.0,Connection closed
25700629.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 16:57:17,105000.0,21482.0,21000,0,129000.0,105000.0,21000,,No error
25701904.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 17:27:17,54000.0,18018.0,18000,0,234000.0,54000.0,18000,,No error
25703148.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-14 17:57:17,54000.0,18017.0,18000,0,288000.0,54000.0,18000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 00:58:43,30854.0,48.0,3086,0,342000.0,80000.0,8000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 00:58:43,30854.0,48.0,3086,0,342000.0,80000.0,8000,,No error
25719931.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 01:32:17,64000.0,48002.0,16000,16000,6730.0,64000.0,16000,,No error
25720733.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 02:02:17,48000.0,48006.0,16000,16002,70730.0,48000.0,16000,,No error
25721537.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 02:32:17,48000.0,48003.0,16000,16001,118730.0,48000.0,16000,,No error
25730893.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 10:41:17,48000.0,47998.0,16000,15998,166730.0,48000.0,16000,47998.0,Other
25733028.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 12:02:17,48000.0,48001.0,16000,16001,262730.0,48000.0,16000,,No error
25734546.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 12:42:17,48000.0,36810.0,16000,4810,310730.0,48000.0,16000,36809.0,Rate limit SPF
25735900.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 13:22:16,14065.0,9385.0,4689,9,358730.0,48000.0,16000,9380.0,Rate limit SPF
25737507.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 14:02:18,48000.0,20687.0,16000,0,0.0,48000.0,16000,20823.0,Connection closed
25739204.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 14:42:16,33000.0,11023.0,11000,0,48000.0,33000.0,11000,11022.0,Rate limit SPF
25740510.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 15:20:18,33000.0,11023.0,11000,0,81000.0,33000.0,11000,11018.0,Rate limit SPF
25741789.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 16:02:17,33000.0,11137.0,11000,0,114000.0,33000.0,11000,11272.0,Rate limit SPF
25743687.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 16:42:17,33000.0,11010.0,11000,0,147000.0,33000.0,11000,,No error
25761194.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-15 23:36:16,351131.0,229805.0,117044,0,20000.0,371321.0,123774,205686.0,Connection closed
25763037.0,s_cmh2_6101,cmh2,107.6.171.227,2026-04-16 00:23:45,150000.0,9268.0,50000,0,0.0,150000.0,50000,,No error
25631666.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-12 23:47:17,41100.0,41101.0,13700,13700,259700.0,41100.0,13700,,No error
25667759.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-13 22:03:00,69500.0,46550.0,13900,13900,6412.0,69500.0,13900,,No error
25669478.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-13 22:39:17,45300.0,45306.0,15100,15102,75912.0,45300.0,15100,,No error
25670750.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-13 23:14:17,45900.0,45901.0,15300,15300,121212.0,45900.0,15300,,No error
25672148.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-13 23:49:17,46500.0,46497.0,15500,15497,167112.0,46500.0,15500,46497.0,Other
25673186.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 00:24:17,47100.0,47101.0,15700,15700,213612.0,47100.0,15700,,No error
25674252.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 00:59:18,49500.0,0.0,16500,0,260712.0,49500.0,16500,49570.0,Other
25675321.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 01:34:17,55500.0,55497.0,18500,18500,310212.0,55500.0,18500,,No error
25676269.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 02:09:17,7191.0,7195.0,2397,2398,365712.0,60000.0,20000,,No error
25677278.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 02:44:17,63000.0,47984.0,21000,21000,0.0,63000.0,21000,,No error
25677974.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 03:19:17,66000.0,21606.0,22000,0,63000.0,66000.0,22000,21816.0,Rate limit SPF
25700629.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 16:57:17,105000.0,21482.0,21000,0,129000.0,105000.0,21000,,No error
25701904.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 17:27:17,54000.0,18018.0,18000,18,234000.0,54000.0,18000,,No error
25703148.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-14 17:57:17,54000.0,18017.0,18000,17,288000.0,54000.0,18000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 00:58:43,30854.0,48.0,3086,0,342000.0,80000.0,8000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 00:58:43,30854.0,48.0,3086,0,342000.0,80000.0,8000,,No error
25719931.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 01:32:17,64000.0,48002.0,16000,16000,6730.0,64000.0,16000,,No error
25720733.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 02:02:17,48000.0,48006.0,16000,16002,70730.0,48000.0,16000,,No error
25721537.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 02:32:17,48000.0,48003.0,16000,16001,118730.0,48000.0,16000,,No error
25730893.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 10:41:17,48000.0,47998.0,16000,16000,166730.0,48000.0,16000,47998.0,Other
25733028.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 12:02:17,48000.0,48001.0,16000,16000,262730.0,48000.0,16000,,No error
25734546.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 12:42:17,48000.0,36810.0,16000,16000,310730.0,48000.0,16000,,No error
25735900.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 13:22:16,14065.0,9385.0,4688,4688,358730.0,48000.0,16000,,No error
25737507.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 14:02:18,48000.0,20687.0,16000,4687,0.0,48000.0,16000,20823.0,Rate limit SPF
25739204.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 14:42:16,33000.0,11023.0,11000,23,48000.0,33000.0,11000,11022.0,Connection closed
25740510.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 15:20:18,33000.0,11023.0,11000,23,81000.0,33000.0,11000,11018.0,Rate limit SPF
25741789.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 16:02:17,33000.0,11137.0,11000,137,114000.0,33000.0,11000,11272.0,Connection closed
25743687.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 16:42:17,33000.0,11010.0,11000,10,147000.0,33000.0,11000,,No error
25761194.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-15 23:36:16,351131.0,229805.0,117044,112762,20000.0,371321.0,123774,205686.0,Connection closed
25763037.0,s_cmh2_6101,cmh2,107.6.171.228,2026-04-16 00:23:45,150000.0,9268.0,50000,0,0.0,150000.0,50000,,No error
25667759.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-13 22:03:00,69500.0,46550.0,13900,4850,6412.0,69500.0,13900,48149.0,Rate limit SPF
25700629.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-14 16:57:17,105000.0,21482.0,21000,21000,129000.0,105000.0,21000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-15 00:58:43,30854.0,48.0,3085,0,342000.0,80000.0,8000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-15 00:58:43,30854.0,48.0,3085,48,342000.0,80000.0,8000,,No error
25760298.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-15 23:17:16,20000.0,5738.0,10000,5738,0.0,20000.0,10000,5738.0,Rate limit DKIM
25761328.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-15 23:40:16,20000.0,16.0,10000,16,20000.0,20000.0,10000,11.0,Other
25794425.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-16 17:52:16,20500.0,8262.0,10250,8262,0.0,20500.0,10250,,No error
25810440.0,s_cmh2_6101,cmh2,107.6.171.229,2026-04-17 00:56:16,20500.0,0.0,10250,0,6412.0,20500.0,10250,7318.0,Rate limit SPF
25631666.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-12 23:47:17,41100.0,41101.0,13700,13700,259700.0,41100.0,13700,,No error
25667759.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-13 22:03:00,69500.0,46550.0,13900,13900,6412.0,69500.0,13900,,No error
25669478.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-13 22:39:17,45300.0,45306.0,15100,15102,75912.0,45300.0,15100,,No error
25670750.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-13 23:14:17,45900.0,45901.0,15300,15300,121212.0,45900.0,15300,,No error
25672148.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-13 23:49:17,46500.0,46497.0,15500,15500,167112.0,46500.0,15500,46497.0,Other
25673186.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 00:24:17,47100.0,47101.0,15700,15700,213612.0,47100.0,15700,,No error
25674252.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 00:59:18,49500.0,0.0,16500,0,260712.0,49500.0,16500,,No error
25675321.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 01:34:17,55500.0,55497.0,18500,18500,310212.0,55500.0,18500,,No error
25676269.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 02:09:17,7191.0,7195.0,2397,2398,365712.0,60000.0,20000,,No error
25677278.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 02:44:17,63000.0,47984.0,21000,21000,0.0,63000.0,21000,47984.0,Rate limit SPF
25677974.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 03:19:17,66000.0,21606.0,22000,21606,63000.0,66000.0,22000,21816.0,Rate limit SPF
25700629.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 16:57:17,105000.0,21482.0,21000,0,129000.0,105000.0,21000,,No error
25701904.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 17:27:17,54000.0,18018.0,18000,18000,234000.0,54000.0,18000,,No error
25703148.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-14 17:57:17,54000.0,18017.0,18000,18000,288000.0,54000.0,18000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 00:58:43,30854.0,48.0,3085,0,342000.0,80000.0,8000,,No error
25718931.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 00:58:43,30854.0,48.0,3085,0,342000.0,80000.0,8000,,No error
25719931.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 01:32:17,64000.0,48002.0,16000,16000,6730.0,64000.0,16000,,No error
25720733.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 02:02:17,48000.0,48006.0,16000,16002,70730.0,48000.0,16000,,No error
25721537.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 02:32:17,48000.0,48003.0,16000,16001,118730.0,48000.0,16000,,No error
25730893.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 10:41:17,48000.0,47998.0,16000,16000,166730.0,48000.0,16000,,No error
25733028.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 12:02:17,48000.0,48001.0,16000,16000,262730.0,48000.0,16000,,No error
25734546.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 12:42:17,48000.0,36810.0,16000,16000,310730.0,48000.0,16000,,No error
25735900.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 13:22:16,14065.0,9385.0,4688,4688,358730.0,48000.0,16000,,No error
25737507.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 14:02:18,48000.0,20687.0,16000,16000,0.0,48000.0,16000,,No error
25739204.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 14:42:16,33000.0,11023.0,11000,11000,48000.0,33000.0,11000,,No error
25740510.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 15:20:18,33000.0,11023.0,11000,11000,81000.0,33000.0,11000,,No error
25741789.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 16:02:17,33000.0,11137.0,11000,11000,114000.0,33000.0,11000,,No error
25743687.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 16:42:17,33000.0,11010.0,11000,11000,147000.0,33000.0,11000,,No error
25761194.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-15 23:36:16,351131.0,229805.0,117043,117043,20000.0,371321.0,123773,205686.0,Connection closed
25763037.0,s_cmh2_6101,cmh2,107.6.171.230,2026-04-16 00:23:45,150000.0,9268.0,50000,9268,0.0,150000.0,50000,,No error
25594853.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 01:04:22,19200.0,19207.0,4800,4802,249200.0,62400.0,15600,,No error
25595491.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 01:30:56,18884.0,18892.0,4721,4723,311600.0,63700.0,15925,,No error
25596100.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 01:57:12,20000.0,20005.0,5000,5002,0.0,65000.0,16250,,No error
25596693.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 02:22:11,20400.0,20408.0,5100,5102,65000.0,66300.0,16575,,No error
25627970.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 21:59:19,20800.0,20808.0,5200,5202,65000.0,72800.0,18200,,No error
25629017.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 22:31:19,21800.0,21807.0,5450,5452,137800.0,76300.0,19075,,No error
25629929.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 23:01:20,22800.0,22805.0,5700,5702,214100.0,79800.0,19950,,No error
25630956.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-12 23:31:20,22580.0,22584.0,5645,5646,293900.0,83300.0,20825,,No error
25631944.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 00:01:20,24800.0,24808.0,6200,6202,0.0,86800.0,21700,,No error
25655364.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 16:57:23,30000.0,30005.0,7500,7502,0.0,82500.0,20625,,No error
25656609.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 17:24:18,31000.0,31008.0,7750,7752,82500.0,85250.0,21313,,No error
25657657.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 17:49:18,32000.0,32004.0,8000,8001,167750.0,88000.0,22000,,No error
25658803.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 18:14:18,33000.0,33007.0,8250,8252,255750.0,90750.0,22688,,No error
25659866.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 18:39:18,10568.0,10575.0,2642,2644,346500.0,85000.0,21250,,No error
25660880.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 19:04:17,35000.0,35005.0,8750,8752,0.0,87500.0,21875,,No error
25661908.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 19:29:17,36000.0,36008.0,9000,9002,87500.0,90000.0,22500,,No error
25662985.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 19:54:17,37000.0,37005.0,9250,9252,177500.0,92500.0,23125,,No error
25664082.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 20:19:19,38000.0,38004.0,9500,9501,270000.0,95000.0,23750,,No error
25665041.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-13 20:44:17,3168.0,3176.0,792,794,365000.0,97500.0,24375,,No error
25700630.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 16:57:17,40000.0,40008.0,10000,10002,0.0,100000.0,25000,,No error
25702228.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 17:33:17,41000.0,41003.0,10250,10251,100000.0,102500.0,25625,,No error
25703713.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 18:09:17,42000.0,42003.0,10500,10501,202500.0,105000.0,26250,,No error
25705263.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 18:45:18,26168.0,26156.0,6542,6530,307500.0,107500.0,26875,,No error
25706796.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 19:21:17,44000.0,44006.0,11000,11002,0.0,110000.0,27500,,No error
25708277.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 19:57:17,45000.0,44999.0,11250,11249,110000.0,112500.0,28125,,No error
25713390.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 22:11:18,50000.0,50003.0,12500,12501,222500.0,125000.0,31250,,No error
25714740.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 22:48:17,10168.0,10174.0,2542,2544,347500.0,127500.0,31875,,No error
25715887.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 23:23:17,52000.0,52004.0,13000,13001,0.0,130000.0,32500,,No error
25717153.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-14 23:58:17,53000.0,52997.0,13250,13247,130000.0,132500.0,33125,,No error
25718240.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 00:33:17,48000.0,48001.0,6000,6001,262500.0,108000.0,13500,,No error
25718240.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 00:33:17,48000.0,48001.0,6000,6000,262500.0,108000.0,13500,,No error
25743453.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 16:35:18,48000.0,48006.0,12000,12002,0.0,120000.0,30000,,No error
25759926.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 23:06:13,48000.0,47611.0,12000,11611,120000.0,120000.0,30000,,No error
25761448.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-15 23:43:17,48000.0,47151.0,12000,11151,240000.0,120000.0,30000,,No error
25763505.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 00:37:17,48000.0,47995.0,12000,11995,0.0,120000.0,30000,,No error
25789061.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 15:52:18,51260.0,51260.0,12815,12815,240000.0,250000.0,62500,,No error
25790659.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 16:32:18,104000.0,104004.0,26000,26001,0.0,260000.0,65000,,No error
25792636.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 17:12:18,43260.0,43259.0,10815,10814,260000.0,270000.0,67500,,No error
25794428.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 17:52:18,112000.0,111994.0,28000,27994,0.0,280000.0,70000,,No error
25795975.0,s_cmh11_1372,cmh11,135.125.140.36,2026-04-16 18:32:18,35260.0,35259.0,8815,8814,280000.0,290000.0,72500,,No error
25594853.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 01:04:22,19200.0,19207.0,4800,4802,249200.0,62400.0,15600,,No error
25595491.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 01:30:56,18884.0,18892.0,4721,4723,311600.0,63700.0,15925,,No error
25596100.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 01:57:12,20000.0,20005.0,5000,5001,0.0,65000.0,16250,,No error
25596693.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 02:22:11,20400.0,20408.0,5100,5102,65000.0,66300.0,16575,,No error
25627970.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 21:59:19,20800.0,20808.0,5200,5202,65000.0,72800.0,18200,,No error
25629017.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 22:31:19,21800.0,21807.0,5450,5452,137800.0,76300.0,19075,,No error
25629929.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 23:01:20,22800.0,22805.0,5700,5701,214100.0,79800.0,19950,,No error
25630956.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-12 23:31:20,22580.0,22584.0,5645,5646,293900.0,83300.0,20825,,No error
25631944.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 00:01:20,24800.0,24808.0,6200,6202,0.0,86800.0,21700,,No error
25655364.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 16:57:23,30000.0,30005.0,7500,7501,0.0,82500.0,20625,,No error
25656609.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 17:24:18,31000.0,31008.0,7750,7752,82500.0,85250.0,21313,,No error
25657657.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 17:49:18,32000.0,32004.0,8000,8001,167750.0,88000.0,22000,,No error
25658803.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 18:14:18,33000.0,33007.0,8250,8252,255750.0,90750.0,22688,,No error
25659866.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 18:39:18,10568.0,10575.0,2642,2644,346500.0,85000.0,21250,,No error
25660880.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 19:04:17,35000.0,35005.0,8750,8751,0.0,87500.0,21875,,No error
25661908.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 19:29:17,36000.0,36008.0,9000,9002,87500.0,90000.0,22500,,No error
25662985.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 19:54:17,37000.0,37005.0,9250,9251,177500.0,92500.0,23125,,No error
25664082.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 20:19:19,38000.0,38004.0,9500,9501,270000.0,95000.0,23750,,No error
25665041.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-13 20:44:17,3168.0,3176.0,792,794,365000.0,97500.0,24375,,No error
25700630.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 16:57:17,40000.0,40008.0,10000,10002,0.0,100000.0,25000,,No error
25702228.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 17:33:17,41000.0,41003.0,10250,10251,100000.0,102500.0,25625,,No error
25703713.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 18:09:17,42000.0,42003.0,10500,10501,202500.0,105000.0,26250,,No error
25705263.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 18:45:18,26168.0,26156.0,6542,6542,307500.0,107500.0,26875,,No error
25706796.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 19:21:17,44000.0,44006.0,11000,11002,0.0,110000.0,27500,,No error
25708277.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 19:57:17,45000.0,44999.0,11250,11250,110000.0,112500.0,28125,,No error
25713390.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 22:11:18,50000.0,50003.0,12500,12501,222500.0,125000.0,31250,,No error
25714740.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 22:48:17,10168.0,10174.0,2542,2544,347500.0,127500.0,31875,,No error
25715887.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 23:23:17,52000.0,52004.0,13000,13001,0.0,130000.0,32500,,No error
25717153.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-14 23:58:17,53000.0,52997.0,13250,13250,130000.0,132500.0,33125,,No error
25718240.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 00:33:17,48000.0,48001.0,6000,6000,262500.0,108000.0,13500,,No error
25718240.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 00:33:17,48000.0,48001.0,6000,6000,262500.0,108000.0,13500,,No error
25743453.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 16:35:18,48000.0,48006.0,12000,12002,0.0,120000.0,30000,,No error
25759926.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 23:06:13,48000.0,47611.0,12000,12000,120000.0,120000.0,30000,,No error
25761448.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-15 23:43:17,48000.0,47151.0,12000,12000,240000.0,120000.0,30000,,No error
25763505.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 00:37:17,48000.0,47995.0,12000,12000,0.0,120000.0,30000,,No error
25789061.0,s_cmh11_1372,cmh11,135.125.140.51,2026-04-16 15:52:18,51260.0,51260.0,12815,12815,240000.0,250000.0,62500,,No error
